goal,target,indicator,series_code,series_description,geo_area_code,geo_area_name,time_period,value,units,age,sex,location,nature,observation_status
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),840,United States of America,2025,38.69,CUR_LCU,15+,FEMALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),840,United States of America,2025,57.2,CUR_LCU,15+,FEMALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),840,United States of America,2025,27.56,CUR_LCU,15+,FEMALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),840,United States of America,2025,18.95,CUR_LCU,15+,FEMALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),840,United States of America,2025,24.34,CUR_LCU,15+,FEMALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),840,United States of America,2025,28.54,CUR_LCU,15+,FEMALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),840,United States of America,2025,37,CUR_LCU,15+,FEMALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),840,United States of America,2025,21.96,CUR_LCU,15+,FEMALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),840,United States of America,2025,26.46,CUR_LCU,15+,FEMALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),840,United States of America,2025,47.88,CUR_LCU,15+,MALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),840,United States of America,2025,75.58,CUR_LCU,15+,MALE,,C,A
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),840,United States of America,2025,21.75,CUR_LCU,15+,BOTHSEX,,C,A
